PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=96 ttl=58 time=4.23 ms
64 bytes from 10.10.0.10: icmp_seq=97 ttl=58 time=5.21 ms
64 bytes from 10.10.0.10: icmp_seq=98 ttl=58 time=11.9 ms
64 bytes from 10.10.0.10: icmp_seq=99 ttl=58 time=5.82 ms
64 bytes from 10.10.0.10: icmp_seq=100 ttl=58 time=5.33 ms
64 bytes from 10.10.0.10: icmp_seq=101 ttl=58 time=7.56 ms
64 bytes from 10.10.0.10: icmp_seq=102 ttl=58 time=3.61 ms
64 bytes from 10.10.0.10: icmp_seq=103 ttl=58 time=6.81 ms
64 bytes from 10.10.0.10: icmp_seq=104 ttl=58 time=7.23 ms
64 bytes from 10.10.0.10: icmp_seq=105 ttl=58 time=6.88 ms
64 bytes from 10.10.0.10: icmp_seq=106 ttl=58 time=5.99 ms
64 bytes from 10.10.0.10: icmp_seq=107 ttl=58 time=10.9 ms
64 bytes from 10.10.0.10: icmp_seq=108 ttl=58 time=6.06 ms
64 bytes from 10.10.0.10: icmp_seq=109 ttl=58 time=6.52 ms
64 bytes from 10.10.0.10: icmp_seq=110 ttl=58 time=6.53 ms
64 bytes from 10.10.0.10: icmp_seq=111 ttl=58 time=9.47 ms
64 bytes from 10.10.0.10: icmp_seq=112 ttl=58 time=6.00 ms
64 bytes from 10.10.0.10: icmp_seq=113 ttl=58 time=7.16 ms
64 bytes from 10.10.0.10: icmp_seq=114 ttl=58 time=3.54 ms
64 bytes from 10.10.0.10: icmp_seq=115 ttl=58 time=6.51 ms
64 bytes from 10.10.0.10: icmp_seq=116 ttl=58 time=8.84 ms
64 bytes from 10.10.0.10: icmp_seq=117 ttl=58 time=5.86 ms
64 bytes from 10.10.0.10: icmp_seq=118 ttl=58 time=6.34 ms
64 bytes from 10.10.0.10: icmp_seq=119 ttl=58 time=4.24 ms
64 bytes from 10.10.0.10: icmp_seq=120 ttl=58 time=5.00 ms
64 bytes from 10.10.0.10: icmp_seq=121 ttl=58 time=4.97 ms
64 bytes from 10.10.0.10: icmp_seq=122 ttl=58 time=5.34 ms
64 bytes from 10.10.0.10: icmp_seq=123 ttl=58 time=7.74 ms
64 bytes from 10.10.0.10: icmp_seq=124 ttl=58 time=7.84 ms
64 bytes from 10.10.0.10: icmp_seq=125 ttl=58 time=6.45 ms
64 bytes from 10.10.0.10: icmp_seq=135 ttl=60 time=8.52 ms
64 bytes from 10.10.0.10: icmp_seq=136 ttl=60 time=5.54 ms
64 bytes from 10.10.0.10: icmp_seq=137 ttl=60 time=3.32 ms
64 bytes from 10.10.0.10: icmp_seq=138 ttl=60 time=7.94 ms
64 bytes from 10.10.0.10: icmp_seq=139 ttl=60 time=4.46 ms
64 bytes from 10.10.0.10: icmp_seq=140 ttl=60 time=3.80 ms
64 bytes from 10.10.0.10: icmp_seq=141 ttl=60 time=4.36 ms
64 bytes from 10.10.0.10: icmp_seq=142 ttl=60 time=5.56 ms
64 bytes from 10.10.0.10: icmp_seq=143 ttl=60 time=5.35 ms
64 bytes from 10.10.0.10: icmp_seq=144 ttl=60 time=5.73 ms
64 bytes from 10.10.0.10: icmp_seq=145 ttl=60 time=4.30 ms
64 bytes from 10.10.0.10: icmp_seq=146 ttl=60 time=5.25 ms
64 bytes from 10.10.0.10: icmp_seq=147 ttl=60 time=5.94 ms
64 bytes from 10.10.0.10: icmp_seq=148 ttl=60 time=6.62 ms
64 bytes from 10.10.0.10: icmp_seq=149 ttl=60 time=7.50 ms
64 bytes from 10.10.0.10: icmp_seq=150 ttl=60 time=5.21 ms
64 bytes from 10.10.0.10: icmp_seq=151 ttl=60 time=3.33 ms
64 bytes from 10.10.0.10: icmp_seq=152 ttl=60 time=5.18 ms
64 bytes from 10.10.0.10: icmp_seq=153 ttl=60 time=5.26 ms
64 bytes from 10.10.0.10: icmp_seq=154 ttl=60 time=5.14 ms
64 bytes from 10.10.0.10: icmp_seq=155 ttl=60 time=3.87 ms
64 bytes from 10.10.0.10: icmp_seq=156 ttl=60 time=6.02 ms
64 bytes from 10.10.0.10: icmp_seq=157 ttl=60 time=3.28 ms
64 bytes from 10.10.0.10: icmp_seq=158 ttl=60 time=4.60 ms
64 bytes from 10.10.0.10: icmp_seq=159 ttl=60 time=5.80 ms
64 bytes from 10.10.0.10: icmp_seq=160 ttl=60 time=4.73 ms
64 bytes from 10.10.0.10: icmp_seq=161 ttl=60 time=3.48 ms
64 bytes from 10.10.0.10: icmp_seq=162 ttl=60 time=3.02 ms
64 bytes from 10.10.0.10: icmp_seq=163 ttl=60 time=2.87 ms
64 bytes from 10.10.0.10: icmp_seq=164 ttl=60 time=4.29 ms
64 bytes from 10.10.0.10: icmp_seq=165 ttl=60 time=4.92 ms
64 bytes from 10.10.0.10: icmp_seq=166 ttl=60 time=5.81 ms
64 bytes from 10.10.0.10: icmp_seq=167 ttl=60 time=3.68 ms
64 bytes from 10.10.0.10: icmp_seq=168 ttl=60 time=3.55 ms
64 bytes from 10.10.0.10: icmp_seq=169 ttl=60 time=3.10 ms
64 bytes from 10.10.0.10: icmp_seq=170 ttl=60 time=10.3 ms
64 bytes from 10.10.0.10: icmp_seq=171 ttl=60 time=5.15 ms
64 bytes from 10.10.0.10: icmp_seq=172 ttl=60 time=6.00 ms
64 bytes from 10.10.0.10: icmp_seq=173 ttl=60 time=3.93 ms
