PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=91 ttl=63 time=1.34 ms
64 bytes from 10.10.0.10: icmp_seq=92 ttl=63 time=7.42 ms
64 bytes from 10.10.0.10: icmp_seq=93 ttl=63 time=3.29 ms
64 bytes from 10.10.0.10: icmp_seq=94 ttl=63 time=2.17 ms
64 bytes from 10.10.0.10: icmp_seq=95 ttl=63 time=1.48 ms
64 bytes from 10.10.0.10: icmp_seq=96 ttl=63 time=1.68 ms
64 bytes from 10.10.0.10: icmp_seq=97 ttl=63 time=1.27 ms
64 bytes from 10.10.0.10: icmp_seq=98 ttl=63 time=2.05 ms
64 bytes from 10.10.0.10: icmp_seq=99 ttl=63 time=2.26 ms
64 bytes from 10.10.0.10: icmp_seq=100 ttl=63 time=2.04 ms
64 bytes from 10.10.0.10: icmp_seq=101 ttl=63 time=9.16 ms
64 bytes from 10.10.0.10: icmp_seq=102 ttl=63 time=1.73 ms
64 bytes from 10.10.0.10: icmp_seq=103 ttl=63 time=1.20 ms
64 bytes from 10.10.0.10: icmp_seq=104 ttl=63 time=1.96 ms
64 bytes from 10.10.0.10: icmp_seq=105 ttl=63 time=2.04 ms
64 bytes from 10.10.0.10: icmp_seq=106 ttl=63 time=2.08 ms
64 bytes from 10.10.0.10: icmp_seq=107 ttl=63 time=2.25 ms
64 bytes from 10.10.0.10: icmp_seq=108 ttl=63 time=2.65 ms
64 bytes from 10.10.0.10: icmp_seq=109 ttl=63 time=1.73 ms
64 bytes from 10.10.0.10: icmp_seq=110 ttl=63 time=6.75 ms
64 bytes from 10.10.0.10: icmp_seq=111 ttl=63 time=2.05 ms
64 bytes from 10.10.0.10: icmp_seq=112 ttl=63 time=1.70 ms
64 bytes from 10.10.0.10: icmp_seq=113 ttl=63 time=1.20 ms
64 bytes from 10.10.0.10: icmp_seq=114 ttl=63 time=1.28 ms
64 bytes from 10.10.0.10: icmp_seq=115 ttl=63 time=3.30 ms
64 bytes from 10.10.0.10: icmp_seq=116 ttl=63 time=1.63 ms
64 bytes from 10.10.0.10: icmp_seq=117 ttl=63 time=0.763 ms
64 bytes from 10.10.0.10: icmp_seq=118 ttl=63 time=2.36 ms
64 bytes from 10.10.0.10: icmp_seq=119 ttl=63 time=0.829 ms
64 bytes from 10.10.0.10: icmp_seq=120 ttl=63 time=9.14 ms
64 bytes from 10.10.0.10: icmp_seq=121 ttl=63 time=1.41 ms
64 bytes from 10.10.0.10: icmp_seq=122 ttl=63 time=1.68 ms
64 bytes from 10.10.0.10: icmp_seq=123 ttl=63 time=3.05 ms
64 bytes from 10.10.0.10: icmp_seq=124 ttl=63 time=1.18 ms
64 bytes from 10.10.0.10: icmp_seq=125 ttl=63 time=0.875 ms
64 bytes from 10.10.0.10: icmp_seq=126 ttl=63 time=1.59 ms
64 bytes from 10.10.0.10: icmp_seq=127 ttl=63 time=1.07 ms
64 bytes from 10.10.0.10: icmp_seq=128 ttl=63 time=1.93 ms
64 bytes from 10.10.0.10: icmp_seq=129 ttl=63 time=1.98 ms
64 bytes from 10.10.0.10: icmp_seq=130 ttl=63 time=3.31 ms
64 bytes from 10.10.0.10: icmp_seq=131 ttl=63 time=1.24 ms
64 bytes from 10.10.0.10: icmp_seq=132 ttl=63 time=2.26 ms
64 bytes from 10.10.0.10: icmp_seq=133 ttl=63 time=2.37 ms
64 bytes from 10.10.0.10: icmp_seq=134 ttl=63 time=7.49 ms
64 bytes from 10.10.0.10: icmp_seq=135 ttl=63 time=1.54 ms
64 bytes from 10.10.0.10: icmp_seq=143 ttl=62 time=3.82 ms
64 bytes from 10.10.0.10: icmp_seq=144 ttl=62 time=1.90 ms
64 bytes from 10.10.0.10: icmp_seq=145 ttl=62 time=2.08 ms
64 bytes from 10.10.0.10: icmp_seq=146 ttl=62 time=2.89 ms
64 bytes from 10.10.0.10: icmp_seq=147 ttl=62 time=1.51 ms
64 bytes from 10.10.0.10: icmp_seq=148 ttl=62 time=2.48 ms
64 bytes from 10.10.0.10: icmp_seq=149 ttl=62 time=4.20 ms
64 bytes from 10.10.0.10: icmp_seq=150 ttl=62 time=4.95 ms
64 bytes from 10.10.0.10: icmp_seq=151 ttl=62 time=1.68 ms
64 bytes from 10.10.0.10: icmp_seq=152 ttl=62 time=1.84 ms
64 bytes from 10.10.0.10: icmp_seq=153 ttl=62 time=2.38 ms
64 bytes from 10.10.0.10: icmp_seq=154 ttl=62 time=1.98 ms
