PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=1 ttl=64 time=3.32 ms
64 bytes from 10.10.0.10: icmp_seq=2 ttl=64 time=0.952 ms
64 bytes from 10.10.0.10: icmp_seq=3 ttl=64 time=0.579 ms
64 bytes from 10.10.0.10: icmp_seq=4 ttl=64 time=0.596 ms
64 bytes from 10.10.0.10: icmp_seq=5 ttl=64 time=0.453 ms
64 bytes from 10.10.0.10: icmp_seq=6 ttl=64 time=1.78 ms
64 bytes from 10.10.0.10: icmp_seq=7 ttl=64 time=0.652 ms
64 bytes from 10.10.0.10: icmp_seq=8 ttl=64 time=0.332 ms
64 bytes from 10.10.0.10: icmp_seq=9 ttl=64 time=1.07 ms
64 bytes from 10.10.0.10: icmp_seq=10 ttl=64 time=0.932 ms
64 bytes from 10.10.0.10: icmp_seq=11 ttl=64 time=0.385 ms
64 bytes from 10.10.0.10: icmp_seq=12 ttl=64 time=1.11 ms
64 bytes from 10.10.0.10: icmp_seq=13 ttl=64 time=0.459 ms
64 bytes from 10.10.0.10: icmp_seq=14 ttl=64 time=1.10 ms
64 bytes from 10.10.0.10: icmp_seq=15 ttl=64 time=4.35 ms
64 bytes from 10.10.0.10: icmp_seq=16 ttl=64 time=0.899 ms
64 bytes from 10.10.0.10: icmp_seq=17 ttl=64 time=0.790 ms
64 bytes from 10.10.0.10: icmp_seq=18 ttl=64 time=0.315 ms
64 bytes from 10.10.0.10: icmp_seq=19 ttl=64 time=0.645 ms
64 bytes from 10.10.0.10: icmp_seq=20 ttl=64 time=0.469 ms
64 bytes from 10.10.0.10: icmp_seq=21 ttl=64 time=1.17 ms
64 bytes from 10.10.0.10: icmp_seq=22 ttl=64 time=0.654 ms
64 bytes from 10.10.0.10: icmp_seq=23 ttl=64 time=0.473 ms
64 bytes from 10.10.0.10: icmp_seq=25 ttl=64 time=2.19 ms
64 bytes from 10.10.0.10: icmp_seq=26 ttl=64 time=4.57 ms
64 bytes from 10.10.0.10: icmp_seq=27 ttl=64 time=0.465 ms
64 bytes from 10.10.0.10: icmp_seq=28 ttl=64 time=1.50 ms
64 bytes from 10.10.0.10: icmp_seq=29 ttl=64 time=1.35 ms
64 bytes from 10.10.0.10: icmp_seq=30 ttl=64 time=0.993 ms
64 bytes from 10.10.0.10: icmp_seq=31 ttl=64 time=5.36 ms
64 bytes from 10.10.0.10: icmp_seq=32 ttl=64 time=0.952 ms
64 bytes from 10.10.0.10: icmp_seq=33 ttl=64 time=0.863 ms
64 bytes from 10.10.0.10: icmp_seq=34 ttl=64 time=0.934 ms
64 bytes from 10.10.0.10: icmp_seq=35 ttl=64 time=1.22 ms
64 bytes from 10.10.0.10: icmp_seq=36 ttl=64 time=8.21 ms
64 bytes from 10.10.0.10: icmp_seq=37 ttl=64 time=0.860 ms
64 bytes from 10.10.0.10: icmp_seq=38 ttl=64 time=0.892 ms
64 bytes from 10.10.0.10: icmp_seq=39 ttl=64 time=1.02 ms
64 bytes from 10.10.0.10: icmp_seq=40 ttl=64 time=1.33 ms
64 bytes from 10.10.0.10: icmp_seq=41 ttl=64 time=1.20 ms
64 bytes from 10.10.0.10: icmp_seq=42 ttl=64 time=2.69 ms
64 bytes from 10.10.0.10: icmp_seq=43 ttl=64 time=0.798 ms
64 bytes from 10.10.0.10: icmp_seq=44 ttl=64 time=0.824 ms
64 bytes from 10.10.0.10: icmp_seq=45 ttl=64 time=0.790 ms
64 bytes from 10.10.0.10: icmp_seq=46 ttl=64 time=0.501 ms
64 bytes from 10.10.0.10: icmp_seq=47 ttl=64 time=0.814 ms
64 bytes from 10.10.0.10: icmp_seq=48 ttl=64 time=2.04 ms
64 bytes from 10.10.0.10: icmp_seq=49 ttl=64 time=0.831 ms
64 bytes from 10.10.0.10: icmp_seq=50 ttl=64 time=1.38 ms
64 bytes from 10.10.0.10: icmp_seq=51 ttl=64 time=0.644 ms
64 bytes from 10.10.0.10: icmp_seq=52 ttl=64 time=0.845 ms
64 bytes from 10.10.0.10: icmp_seq=53 ttl=64 time=1.30 ms
64 bytes from 10.10.0.10: icmp_seq=54 ttl=64 time=5.87 ms
64 bytes from 10.10.0.10: icmp_seq=55 ttl=64 time=0.839 ms
64 bytes from 10.10.0.10: icmp_seq=56 ttl=64 time=0.851 ms
64 bytes from 10.10.0.10: icmp_seq=57 ttl=64 time=3.18 ms
64 bytes from 10.10.0.10: icmp_seq=58 ttl=64 time=0.860 ms
64 bytes from 10.10.0.10: icmp_seq=59 ttl=64 time=1.38 ms
64 bytes from 10.10.0.10: icmp_seq=60 ttl=64 time=1.46 ms
64 bytes from 10.10.0.10: icmp_seq=61 ttl=64 time=0.576 ms
64 bytes from 10.10.0.10: icmp_seq=62 ttl=64 time=2.77 ms
64 bytes from 10.10.0.10: icmp_seq=63 ttl=64 time=0.449 ms
64 bytes from 10.10.0.10: icmp_seq=64 ttl=64 time=0.980 ms
64 bytes from 10.10.0.10: icmp_seq=65 ttl=64 time=1.42 ms
64 bytes from 10.10.0.10: icmp_seq=66 ttl=64 time=1.27 ms
64 bytes from 10.10.0.10: icmp_seq=67 ttl=64 time=1.13 ms
64 bytes from 10.10.0.10: icmp_seq=68 ttl=64 time=1.03 ms
64 bytes from 10.10.0.10: icmp_seq=69 ttl=64 time=2.41 ms
64 bytes from 10.10.0.10: icmp_seq=70 ttl=64 time=3.04 ms
