PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=83 ttl=64 time=1.41 ms
64 bytes from 10.10.0.10: icmp_seq=84 ttl=64 time=1.28 ms
64 bytes from 10.10.0.10: icmp_seq=110 ttl=62 time=3.50 ms
64 bytes from 10.10.0.10: icmp_seq=111 ttl=62 time=9.71 ms
64 bytes from 10.10.0.10: icmp_seq=112 ttl=62 time=3.05 ms
64 bytes from 10.10.0.10: icmp_seq=113 ttl=62 time=2.02 ms
64 bytes from 10.10.0.10: icmp_seq=114 ttl=62 time=2.39 ms
64 bytes from 10.10.0.10: icmp_seq=115 ttl=62 time=3.24 ms
64 bytes from 10.10.0.10: icmp_seq=116 ttl=62 time=3.96 ms
64 bytes from 10.10.0.10: icmp_seq=117 ttl=62 time=2.11 ms
64 bytes from 10.10.0.10: icmp_seq=118 ttl=62 time=3.10 ms
64 bytes from 10.10.0.10: icmp_seq=119 ttl=62 time=5.64 ms
64 bytes from 10.10.0.10: icmp_seq=120 ttl=62 time=10.6 ms
64 bytes from 10.10.0.10: icmp_seq=121 ttl=62 time=2.33 ms
64 bytes from 10.10.0.10: icmp_seq=122 ttl=62 time=3.16 ms
64 bytes from 10.10.0.10: icmp_seq=123 ttl=62 time=1.90 ms
64 bytes from 10.10.0.10: icmp_seq=124 ttl=62 time=2.66 ms
64 bytes from 10.10.0.10: icmp_seq=125 ttl=62 time=3.30 ms
64 bytes from 10.10.0.10: icmp_seq=126 ttl=62 time=2.93 ms
64 bytes from 10.10.0.10: icmp_seq=127 ttl=62 time=3.74 ms
64 bytes from 10.10.0.10: icmp_seq=128 ttl=62 time=3.12 ms
64 bytes from 10.10.0.10: icmp_seq=129 ttl=62 time=10.4 ms
64 bytes from 10.10.0.10: icmp_seq=130 ttl=62 time=2.01 ms
64 bytes from 10.10.0.10: icmp_seq=131 ttl=62 time=4.35 ms
64 bytes from 10.10.0.10: icmp_seq=132 ttl=62 time=2.99 ms
64 bytes from 10.10.0.10: icmp_seq=133 ttl=62 time=3.91 ms
64 bytes from 10.10.0.10: icmp_seq=134 ttl=62 time=3.11 ms
64 bytes from 10.10.0.10: icmp_seq=135 ttl=62 time=2.58 ms
64 bytes from 10.10.0.10: icmp_seq=136 ttl=62 time=2.89 ms
64 bytes from 10.10.0.10: icmp_seq=137 ttl=62 time=2.52 ms
64 bytes from 10.10.0.10: icmp_seq=138 ttl=62 time=9.61 ms
64 bytes from 10.10.0.10: icmp_seq=139 ttl=62 time=1.87 ms
64 bytes from 10.10.0.10: icmp_seq=140 ttl=62 time=2.40 ms
64 bytes from 10.10.0.10: icmp_seq=141 ttl=62 time=2.42 ms
64 bytes from 10.10.0.10: icmp_seq=142 ttl=62 time=3.58 ms
64 bytes from 10.10.0.10: icmp_seq=143 ttl=62 time=2.75 ms
64 bytes from 10.10.0.10: icmp_seq=145 ttl=62 time=4.17 ms
64 bytes from 10.10.0.10: icmp_seq=146 ttl=62 time=4.34 ms
64 bytes from 10.10.0.10: icmp_seq=147 ttl=62 time=4.89 ms
64 bytes from 10.10.0.10: icmp_seq=148 ttl=62 time=7.27 ms
64 bytes from 10.10.0.10: icmp_seq=149 ttl=62 time=1.82 ms
64 bytes from 10.10.0.10: icmp_seq=150 ttl=62 time=3.37 ms
64 bytes from 10.10.0.10: icmp_seq=151 ttl=62 time=2.33 ms
64 bytes from 10.10.0.10: icmp_seq=152 ttl=62 time=3.47 ms
64 bytes from 10.10.0.10: icmp_seq=153 ttl=62 time=3.31 ms
64 bytes from 10.10.0.10: icmp_seq=154 ttl=62 time=3.15 ms
64 bytes from 10.10.0.10: icmp_seq=155 ttl=62 time=3.52 ms
64 bytes from 10.10.0.10: icmp_seq=156 ttl=62 time=3.18 ms
64 bytes from 10.10.0.10: icmp_seq=157 ttl=62 time=5.71 ms
64 bytes from 10.10.0.10: icmp_seq=158 ttl=62 time=3.86 ms
64 bytes from 10.10.0.10: icmp_seq=159 ttl=62 time=2.97 ms
64 bytes from 10.10.0.10: icmp_seq=160 ttl=62 time=2.42 ms
