PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=120 ttl=62 time=1.36 ms
64 bytes from 10.10.0.10: icmp_seq=121 ttl=62 time=2.70 ms
64 bytes from 10.10.0.10: icmp_seq=122 ttl=62 time=1.32 ms
64 bytes from 10.10.0.10: icmp_seq=123 ttl=64 time=1.00 ms
64 bytes from 10.10.0.10: icmp_seq=124 ttl=64 time=0.743 ms
64 bytes from 10.10.0.10: icmp_seq=125 ttl=64 time=0.873 ms
64 bytes from 10.10.0.10: icmp_seq=126 ttl=64 time=0.857 ms
64 bytes from 10.10.0.10: icmp_seq=127 ttl=64 time=0.959 ms
64 bytes from 10.10.0.10: icmp_seq=128 ttl=64 time=1.23 ms
64 bytes from 10.10.0.10: icmp_seq=129 ttl=64 time=0.775 ms
64 bytes from 10.10.0.10: icmp_seq=130 ttl=64 time=0.890 ms
64 bytes from 10.10.0.10: icmp_seq=131 ttl=64 time=1.05 ms
64 bytes from 10.10.0.10: icmp_seq=132 ttl=64 time=0.775 ms
64 bytes from 10.10.0.10: icmp_seq=133 ttl=64 time=0.522 ms
64 bytes from 10.10.0.10: icmp_seq=134 ttl=64 time=0.979 ms
64 bytes from 10.10.0.10: icmp_seq=135 ttl=64 time=1.20 ms
64 bytes from 10.10.0.10: icmp_seq=136 ttl=64 time=0.527 ms
64 bytes from 10.10.0.10: icmp_seq=137 ttl=64 time=0.534 ms
64 bytes from 10.10.0.10: icmp_seq=138 ttl=64 time=0.837 ms
64 bytes from 10.10.0.10: icmp_seq=139 ttl=64 time=0.479 ms
64 bytes from 10.10.0.10: icmp_seq=140 ttl=64 time=0.772 ms
64 bytes from 10.10.0.10: icmp_seq=141 ttl=64 time=0.434 ms
64 bytes from 10.10.0.10: icmp_seq=142 ttl=64 time=1.14 ms
64 bytes from 10.10.0.10: icmp_seq=143 ttl=64 time=4.70 ms
From 10.10.0.5 icmp_seq=159 Destination Host Unreachable
From 10.10.0.5 icmp_seq=160 Destination Host Unreachable
From 10.10.0.5 icmp_seq=161 Destination Host Unreachable
64 bytes from 10.10.0.10: icmp_seq=164 ttl=63 time=4.51 ms
64 bytes from 10.10.0.10: icmp_seq=165 ttl=63 time=1.62 ms
64 bytes from 10.10.0.10: icmp_seq=166 ttl=63 time=1.50 ms
64 bytes from 10.10.0.10: icmp_seq=167 ttl=63 time=2.44 ms
64 bytes from 10.10.0.10: icmp_seq=168 ttl=63 time=1.76 ms
64 bytes from 10.10.0.10: icmp_seq=169 ttl=63 time=1.86 ms
64 bytes from 10.10.0.10: icmp_seq=170 ttl=63 time=1.93 ms
64 bytes from 10.10.0.10: icmp_seq=171 ttl=63 time=2.24 ms
