PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=143 ttl=62 time=2.86 ms
64 bytes from 10.10.0.10: icmp_seq=144 ttl=62 time=4.01 ms
64 bytes from 10.10.0.10: icmp_seq=145 ttl=62 time=8.01 ms
64 bytes from 10.10.0.10: icmp_seq=146 ttl=62 time=4.02 ms
64 bytes from 10.10.0.10: icmp_seq=147 ttl=62 time=2.17 ms
64 bytes from 10.10.0.10: icmp_seq=148 ttl=62 time=5.06 ms
64 bytes from 10.10.0.10: icmp_seq=149 ttl=62 time=3.56 ms
64 bytes from 10.10.0.10: icmp_seq=150 ttl=62 time=2.67 ms
64 bytes from 10.10.0.10: icmp_seq=151 ttl=62 time=2.19 ms
64 bytes from 10.10.0.10: icmp_seq=152 ttl=62 time=3.12 ms
64 bytes from 10.10.0.10: icmp_seq=153 ttl=62 time=4.63 ms
64 bytes from 10.10.0.10: icmp_seq=154 ttl=62 time=8.65 ms
64 bytes from 10.10.0.10: icmp_seq=155 ttl=62 time=4.02 ms
64 bytes from 10.10.0.10: icmp_seq=156 ttl=62 time=4.22 ms
64 bytes from 10.10.0.10: icmp_seq=157 ttl=62 time=2.02 ms
64 bytes from 10.10.0.10: icmp_seq=158 ttl=62 time=3.28 ms
64 bytes from 10.10.0.10: icmp_seq=159 ttl=62 time=3.26 ms
64 bytes from 10.10.0.10: icmp_seq=160 ttl=62 time=3.11 ms
64 bytes from 10.10.0.10: icmp_seq=161 ttl=62 time=3.07 ms
64 bytes from 10.10.0.10: icmp_seq=162 ttl=62 time=3.79 ms
64 bytes from 10.10.0.10: icmp_seq=163 ttl=62 time=10.2 ms
64 bytes from 10.10.0.10: icmp_seq=164 ttl=62 time=2.64 ms
64 bytes from 10.10.0.10: icmp_seq=165 ttl=62 time=3.07 ms
64 bytes from 10.10.0.10: icmp_seq=166 ttl=62 time=4.39 ms
64 bytes from 10.10.0.10: icmp_seq=167 ttl=62 time=6.01 ms
64 bytes from 10.10.0.10: icmp_seq=168 ttl=62 time=5.14 ms
64 bytes from 10.10.0.10: icmp_seq=169 ttl=62 time=2.28 ms
64 bytes from 10.10.0.10: icmp_seq=170 ttl=62 time=3.11 ms
64 bytes from 10.10.0.10: icmp_seq=171 ttl=62 time=3.06 ms
64 bytes from 10.10.0.10: icmp_seq=172 ttl=62 time=10.8 ms
64 bytes from 10.10.0.10: icmp_seq=173 ttl=62 time=2.91 ms
64 bytes from 10.10.0.10: icmp_seq=174 ttl=62 time=1.56 ms
64 bytes from 10.10.0.10: icmp_seq=175 ttl=62 time=2.32 ms
64 bytes from 10.10.0.10: icmp_seq=176 ttl=62 time=3.78 ms
64 bytes from 10.10.0.10: icmp_seq=177 ttl=62 time=6.08 ms
64 bytes from 10.10.0.10: icmp_seq=178 ttl=62 time=3.72 ms
64 bytes from 10.10.0.10: icmp_seq=179 ttl=62 time=2.02 ms
64 bytes from 10.10.0.10: icmp_seq=180 ttl=62 time=2.66 ms
64 bytes from 10.10.0.10: icmp_seq=181 ttl=62 time=10.2 ms
64 bytes from 10.10.0.10: icmp_seq=182 ttl=62 time=4.08 ms
64 bytes from 10.10.0.10: icmp_seq=183 ttl=62 time=3.20 ms
64 bytes from 10.10.0.10: icmp_seq=184 ttl=62 time=4.34 ms
64 bytes from 10.10.0.10: icmp_seq=185 ttl=62 time=1.96 ms
64 bytes from 10.10.0.10: icmp_seq=186 ttl=62 time=3.13 ms
64 bytes from 10.10.0.10: icmp_seq=187 ttl=62 time=3.26 ms
64 bytes from 10.10.0.10: icmp_seq=188 ttl=62 time=3.90 ms
64 bytes from 10.10.0.10: icmp_seq=189 ttl=62 time=3.34 ms
64 bytes from 10.10.0.10: icmp_seq=190 ttl=62 time=10.1 ms
64 bytes from 10.10.0.10: icmp_seq=191 ttl=62 time=3.52 ms
64 bytes from 10.10.0.10: icmp_seq=192 ttl=62 time=2.81 ms
64 bytes from 10.10.0.10: icmp_seq=193 ttl=62 time=2.97 ms
From 10.10.0.3 icmp_seq=199 Destination Host Unreachable
From 10.10.0.3 icmp_seq=200 Destination Host Unreachable
From 10.10.0.3 icmp_seq=201 Destination Host Unreachable
64 bytes from 10.10.0.10: icmp_seq=203 ttl=60 time=17.4 ms
64 bytes from 10.10.0.10: icmp_seq=204 ttl=60 time=6.98 ms
64 bytes from 10.10.0.10: icmp_seq=205 ttl=60 time=5.67 ms
From 10.10.0.3 icmp_seq=202 Destination Host Unreachable
64 bytes from 10.10.0.10: icmp_seq=206 ttl=60 time=6.34 ms
64 bytes from 10.10.0.10: icmp_seq=207 ttl=60 time=6.26 ms
64 bytes from 10.10.0.10: icmp_seq=208 ttl=60 time=5.90 ms
64 bytes from 10.10.0.10: icmp_seq=209 ttl=60 time=4.12 ms
64 bytes from 10.10.0.10: icmp_seq=210 ttl=60 time=4.49 ms
64 bytes from 10.10.0.10: icmp_seq=211 ttl=60 time=7.33 ms
64 bytes from 10.10.0.10: icmp_seq=212 ttl=60 time=4.11 ms
64 bytes from 10.10.0.10: icmp_seq=213 ttl=60 time=4.50 ms
64 bytes from 10.10.0.10: icmp_seq=214 ttl=60 time=5.64 ms
64 bytes from 10.10.0.10: icmp_seq=215 ttl=60 time=5.01 ms
64 bytes from 10.10.0.10: icmp_seq=216 ttl=60 time=7.13 ms
64 bytes from 10.10.0.10: icmp_seq=217 ttl=60 time=4.26 ms
64 bytes from 10.10.0.10: icmp_seq=218 ttl=60 time=6.04 ms
64 bytes from 10.10.0.10: icmp_seq=219 ttl=60 time=5.02 ms
64 bytes from 10.10.0.10: icmp_seq=220 ttl=60 time=5.65 ms
64 bytes from 10.10.0.10: icmp_seq=221 ttl=60 time=4.92 ms
64 bytes from 10.10.0.10: icmp_seq=222 ttl=60 time=5.82 ms
64 bytes from 10.10.0.10: icmp_seq=223 ttl=60 time=5.40 ms
64 bytes from 10.10.0.10: icmp_seq=224 ttl=60 time=3.37 ms
64 bytes from 10.10.0.10: icmp_seq=225 ttl=60 time=8.71 ms
64 bytes from 10.10.0.10: icmp_seq=226 ttl=60 time=4.91 ms
64 bytes from 10.10.0.10: icmp_seq=227 ttl=60 time=8.76 ms
64 bytes from 10.10.0.10: icmp_seq=228 ttl=60 time=8.84 ms
64 bytes from 10.10.0.10: icmp_seq=229 ttl=60 time=7.35 ms
64 bytes from 10.10.0.10: icmp_seq=230 ttl=60 time=4.45 ms
64 bytes from 10.10.0.10: icmp_seq=231 ttl=60 time=4.84 ms
64 bytes from 10.10.0.10: icmp_seq=232 ttl=60 time=6.13 ms
64 bytes from 10.10.0.10: icmp_seq=233 ttl=60 time=5.19 ms
64 bytes from 10.10.0.10: icmp_seq=234 ttl=60 time=9.91 ms
64 bytes from 10.10.0.10: icmp_seq=235 ttl=60 time=6.05 ms
64 bytes from 10.10.0.10: icmp_seq=236 ttl=60 time=3.48 ms
64 bytes from 10.10.0.10: icmp_seq=237 ttl=60 time=5.03 ms
64 bytes from 10.10.0.10: icmp_seq=238 ttl=60 time=5.12 ms
64 bytes from 10.10.0.10: icmp_seq=239 ttl=60 time=5.65 ms
64 bytes from 10.10.0.10: icmp_seq=240 ttl=60 time=4.71 ms
64 bytes from 10.10.0.10: icmp_seq=241 ttl=60 time=5.35 ms
64 bytes from 10.10.0.10: icmp_seq=242 ttl=60 time=4.48 ms
64 bytes from 10.10.0.10: icmp_seq=243 ttl=60 time=6.81 ms
64 bytes from 10.10.0.10: icmp_seq=244 ttl=60 time=5.73 ms
64 bytes from 10.10.0.10: icmp_seq=245 ttl=60 time=5.74 ms
64 bytes from 10.10.0.10: icmp_seq=246 ttl=60 time=5.25 ms
64 bytes from 10.10.0.10: icmp_seq=247 ttl=60 time=4.74 ms
64 bytes from 10.10.0.10: icmp_seq=248 ttl=60 time=4.81 ms
64 bytes from 10.10.0.10: icmp_seq=249 ttl=60 time=3.94 ms
64 bytes from 10.10.0.10: icmp_seq=250 ttl=60 time=6.39 ms
64 bytes from 10.10.0.10: icmp_seq=251 ttl=60 time=6.74 ms
64 bytes from 10.10.0.10: icmp_seq=252 ttl=60 time=4.29 ms
64 bytes from 10.10.0.10: icmp_seq=253 ttl=60 time=4.04 ms
64 bytes from 10.10.0.10: icmp_seq=259 ttl=60 time=6.29 ms
64 bytes from 10.10.0.10: icmp_seq=260 ttl=60 time=7.49 ms
64 bytes from 10.10.0.10: icmp_seq=261 ttl=60 time=4.20 ms
64 bytes from 10.10.0.10: icmp_seq=262 ttl=60 time=6.27 ms
64 bytes from 10.10.0.10: icmp_seq=263 ttl=60 time=6.18 ms
64 bytes from 10.10.0.10: icmp_seq=264 ttl=60 time=5.08 ms
64 bytes from 10.10.0.10: icmp_seq=265 ttl=60 time=5.24 ms
64 bytes from 10.10.0.10: icmp_seq=266 ttl=60 time=12.1 ms
64 bytes from 10.10.0.10: icmp_seq=267 ttl=60 time=5.55 ms
64 bytes from 10.10.0.10: icmp_seq=268 ttl=60 time=4.83 ms
64 bytes from 10.10.0.10: icmp_seq=269 ttl=60 time=5.64 ms
64 bytes from 10.10.0.10: icmp_seq=270 ttl=60 time=3.44 ms
64 bytes from 10.10.0.10: icmp_seq=271 ttl=60 time=6.50 ms
64 bytes from 10.10.0.10: icmp_seq=272 ttl=60 time=6.00 ms
64 bytes from 10.10.0.10: icmp_seq=273 ttl=60 time=7.70 ms
64 bytes from 10.10.0.10: icmp_seq=274 ttl=60 time=5.09 ms
64 bytes from 10.10.0.10: icmp_seq=275 ttl=60 time=11.1 ms
64 bytes from 10.10.0.10: icmp_seq=276 ttl=60 time=7.17 ms
64 bytes from 10.10.0.10: icmp_seq=277 ttl=60 time=6.24 ms
64 bytes from 10.10.0.10: icmp_seq=278 ttl=60 time=4.81 ms
64 bytes from 10.10.0.10: icmp_seq=279 ttl=60 time=6.65 ms
64 bytes from 10.10.0.10: icmp_seq=280 ttl=60 time=7.14 ms
64 bytes from 10.10.0.10: icmp_seq=281 ttl=60 time=5.17 ms
64 bytes from 10.10.0.10: icmp_seq=282 ttl=60 time=4.37 ms
64 bytes from 10.10.0.10: icmp_seq=283 ttl=60 time=3.46 ms
64 bytes from 10.10.0.10: icmp_seq=284 ttl=60 time=15.0 ms
64 bytes from 10.10.0.10: icmp_seq=285 ttl=60 time=7.39 ms
64 bytes from 10.10.0.10: icmp_seq=286 ttl=60 time=6.58 ms
64 bytes from 10.10.0.10: icmp_seq=287 ttl=60 time=4.63 ms
64 bytes from 10.10.0.10: icmp_seq=288 ttl=60 time=4.95 ms
64 bytes from 10.10.0.10: icmp_seq=289 ttl=60 time=4.05 ms
64 bytes from 10.10.0.10: icmp_seq=290 ttl=60 time=7.20 ms
64 bytes from 10.10.0.10: icmp_seq=291 ttl=60 time=5.45 ms
64 bytes from 10.10.0.10: icmp_seq=292 ttl=60 time=7.67 ms
64 bytes from 10.10.0.10: icmp_seq=293 ttl=60 time=12.8 ms
64 bytes from 10.10.0.10: icmp_seq=294 ttl=60 time=4.86 ms
64 bytes from 10.10.0.10: icmp_seq=295 ttl=60 time=4.16 ms
64 bytes from 10.10.0.10: icmp_seq=296 ttl=60 time=4.89 ms
64 bytes from 10.10.0.10: icmp_seq=297 ttl=60 time=5.67 ms
64 bytes from 10.10.0.10: icmp_seq=298 ttl=60 time=2.46 ms
64 bytes from 10.10.0.10: icmp_seq=299 ttl=60 time=5.72 ms
64 bytes from 10.10.0.10: icmp_seq=300 ttl=60 time=4.88 ms
64 bytes from 10.10.0.10: icmp_seq=301 ttl=60 time=8.11 ms
64 bytes from 10.10.0.10: icmp_seq=302 ttl=60 time=11.2 ms
64 bytes from 10.10.0.10: icmp_seq=303 ttl=60 time=6.36 ms
64 bytes from 10.10.0.10: icmp_seq=304 ttl=60 time=6.92 ms
64 bytes from 10.10.0.10: icmp_seq=305 ttl=60 time=4.49 ms
64 bytes from 10.10.0.10: icmp_seq=306 ttl=60 time=5.75 ms
64 bytes from 10.10.0.10: icmp_seq=307 ttl=60 time=4.56 ms
64 bytes from 10.10.0.10: icmp_seq=308 ttl=60 time=5.83 ms
64 bytes from 10.10.0.10: icmp_seq=309 ttl=60 time=5.26 ms
64 bytes from 10.10.0.10: icmp_seq=310 ttl=60 time=5.17 ms
64 bytes from 10.10.0.10: icmp_seq=311 ttl=60 time=10.5 ms
64 bytes from 10.10.0.10: icmp_seq=312 ttl=60 time=4.69 ms
64 bytes from 10.10.0.10: icmp_seq=330 ttl=58 time=8.46 ms
64 bytes from 10.10.0.10: icmp_seq=331 ttl=58 time=7.90 ms
64 bytes from 10.10.0.10: icmp_seq=332 ttl=58 time=16.9 ms
64 bytes from 10.10.0.10: icmp_seq=333 ttl=58 time=8.43 ms
64 bytes from 10.10.0.10: icmp_seq=334 ttl=58 time=6.07 ms
64 bytes from 10.10.0.10: icmp_seq=335 ttl=58 time=7.16 ms
64 bytes from 10.10.0.10: icmp_seq=336 ttl=58 time=6.65 ms
64 bytes from 10.10.0.10: icmp_seq=337 ttl=58 time=7.15 ms
64 bytes from 10.10.0.10: icmp_seq=338 ttl=58 time=4.86 ms
64 bytes from 10.10.0.10: icmp_seq=339 ttl=58 time=6.61 ms
64 bytes from 10.10.0.10: icmp_seq=340 ttl=58 time=6.92 ms
64 bytes from 10.10.0.10: icmp_seq=341 ttl=58 time=14.2 ms
64 bytes from 10.10.0.10: icmp_seq=342 ttl=58 time=8.84 ms
64 bytes from 10.10.0.10: icmp_seq=343 ttl=58 time=9.97 ms
64 bytes from 10.10.0.10: icmp_seq=344 ttl=58 time=6.28 ms
64 bytes from 10.10.0.10: icmp_seq=345 ttl=58 time=6.31 ms
64 bytes from 10.10.0.10: icmp_seq=346 ttl=58 time=7.96 ms
64 bytes from 10.10.0.10: icmp_seq=347 ttl=58 time=8.27 ms
64 bytes from 10.10.0.10: icmp_seq=348 ttl=58 time=6.85 ms
64 bytes from 10.10.0.10: icmp_seq=349 ttl=58 time=8.17 ms
64 bytes from 10.10.0.10: icmp_seq=350 ttl=58 time=12.3 ms
64 bytes from 10.10.0.10: icmp_seq=351 ttl=58 time=5.20 ms
64 bytes from 10.10.0.10: icmp_seq=352 ttl=58 time=7.23 ms
64 bytes from 10.10.0.10: icmp_seq=353 ttl=58 time=6.08 ms
64 bytes from 10.10.0.10: icmp_seq=354 ttl=58 time=7.21 ms
64 bytes from 10.10.0.10: icmp_seq=355 ttl=58 time=6.44 ms
64 bytes from 10.10.0.10: icmp_seq=356 ttl=58 time=5.72 ms
64 bytes from 10.10.0.10: icmp_seq=357 ttl=58 time=7.37 ms
64 bytes from 10.10.0.10: icmp_seq=358 ttl=58 time=8.44 ms
64 bytes from 10.10.0.10: icmp_seq=359 ttl=58 time=14.7 ms
64 bytes from 10.10.0.10: icmp_seq=360 ttl=58 time=7.88 ms
64 bytes from 10.10.0.10: icmp_seq=361 ttl=58 time=5.76 ms
64 bytes from 10.10.0.10: icmp_seq=362 ttl=58 time=5.39 ms
64 bytes from 10.10.0.10: icmp_seq=363 ttl=58 time=5.19 ms
64 bytes from 10.10.0.10: icmp_seq=364 ttl=58 time=7.93 ms
64 bytes from 10.10.0.10: icmp_seq=365 ttl=58 time=6.00 ms
64 bytes from 10.10.0.10: icmp_seq=366 ttl=58 time=7.41 ms
64 bytes from 10.10.0.10: icmp_seq=367 ttl=58 time=5.98 ms
64 bytes from 10.10.0.10: icmp_seq=368 ttl=58 time=12.5 ms
64 bytes from 10.10.0.10: icmp_seq=369 ttl=58 time=6.76 ms
64 bytes from 10.10.0.10: icmp_seq=370 ttl=58 time=7.16 ms
64 bytes from 10.10.0.10: icmp_seq=371 ttl=58 time=8.04 ms
64 bytes from 10.10.0.10: icmp_seq=372 ttl=58 time=6.48 ms
64 bytes from 10.10.0.10: icmp_seq=378 ttl=58 time=6.30 ms
64 bytes from 10.10.0.10: icmp_seq=380 ttl=58 time=12.5 ms
64 bytes from 10.10.0.10: icmp_seq=381 ttl=58 time=9.06 ms
64 bytes from 10.10.0.10: icmp_seq=382 ttl=58 time=14.4 ms
64 bytes from 10.10.0.10: icmp_seq=383 ttl=58 time=7.75 ms
64 bytes from 10.10.0.10: icmp_seq=384 ttl=58 time=6.39 ms
64 bytes from 10.10.0.10: icmp_seq=385 ttl=58 time=8.34 ms
64 bytes from 10.10.0.10: icmp_seq=386 ttl=58 time=7.79 ms
64 bytes from 10.10.0.10: icmp_seq=387 ttl=58 time=7.19 ms
64 bytes from 10.10.0.10: icmp_seq=388 ttl=58 time=5.99 ms
64 bytes from 10.10.0.10: icmp_seq=389 ttl=58 time=9.14 ms
64 bytes from 10.10.0.10: icmp_seq=390 ttl=58 time=5.37 ms
64 bytes from 10.10.0.10: icmp_seq=391 ttl=58 time=13.2 ms
64 bytes from 10.10.0.10: icmp_seq=392 ttl=58 time=8.01 ms
64 bytes from 10.10.0.10: icmp_seq=393 ttl=58 time=8.39 ms
64 bytes from 10.10.0.10: icmp_seq=394 ttl=58 time=8.68 ms
64 bytes from 10.10.0.10: icmp_seq=395 ttl=58 time=6.00 ms
64 bytes from 10.10.0.10: icmp_seq=396 ttl=58 time=9.02 ms
64 bytes from 10.10.0.10: icmp_seq=397 ttl=58 time=6.07 ms
64 bytes from 10.10.0.10: icmp_seq=398 ttl=58 time=9.28 ms
64 bytes from 10.10.0.10: icmp_seq=399 ttl=58 time=5.63 ms
64 bytes from 10.10.0.10: icmp_seq=400 ttl=58 time=16.5 ms
64 bytes from 10.10.0.10: icmp_seq=401 ttl=58 time=7.48 ms
64 bytes from 10.10.0.10: icmp_seq=402 ttl=58 time=8.64 ms
