PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=89 ttl=62 time=3.23 ms
64 bytes from 10.10.0.10: icmp_seq=90 ttl=62 time=1.63 ms
64 bytes from 10.10.0.10: icmp_seq=91 ttl=62 time=3.24 ms
64 bytes from 10.10.0.10: icmp_seq=92 ttl=62 time=3.47 ms
64 bytes from 10.10.0.10: icmp_seq=93 ttl=62 time=2.99 ms
64 bytes from 10.10.0.10: icmp_seq=94 ttl=62 time=1.83 ms
64 bytes from 10.10.0.10: icmp_seq=95 ttl=62 time=7.97 ms
64 bytes from 10.10.0.10: icmp_seq=96 ttl=62 time=3.50 ms
64 bytes from 10.10.0.10: icmp_seq=97 ttl=62 time=3.21 ms
64 bytes from 10.10.0.10: icmp_seq=98 ttl=62 time=2.39 ms
64 bytes from 10.10.0.10: icmp_seq=99 ttl=62 time=3.92 ms
64 bytes from 10.10.0.10: icmp_seq=100 ttl=62 time=3.57 ms
64 bytes from 10.10.0.10: icmp_seq=101 ttl=62 time=3.19 ms
64 bytes from 10.10.0.10: icmp_seq=102 ttl=62 time=3.32 ms
64 bytes from 10.10.0.10: icmp_seq=103 ttl=62 time=2.92 ms
64 bytes from 10.10.0.10: icmp_seq=104 ttl=62 time=9.13 ms
64 bytes from 10.10.0.10: icmp_seq=105 ttl=62 time=3.78 ms
64 bytes from 10.10.0.10: icmp_seq=106 ttl=62 time=3.05 ms
64 bytes from 10.10.0.10: icmp_seq=107 ttl=62 time=3.19 ms
64 bytes from 10.10.0.10: icmp_seq=108 ttl=62 time=3.23 ms
64 bytes from 10.10.0.10: icmp_seq=109 ttl=62 time=3.00 ms
64 bytes from 10.10.0.10: icmp_seq=110 ttl=62 time=3.27 ms
64 bytes from 10.10.0.10: icmp_seq=111 ttl=62 time=3.24 ms
64 bytes from 10.10.0.10: icmp_seq=112 ttl=62 time=3.26 ms
64 bytes from 10.10.0.10: icmp_seq=113 ttl=62 time=9.09 ms
64 bytes from 10.10.0.10: icmp_seq=114 ttl=62 time=2.69 ms
64 bytes from 10.10.0.10: icmp_seq=115 ttl=62 time=2.32 ms
64 bytes from 10.10.0.10: icmp_seq=116 ttl=62 time=3.38 ms
64 bytes from 10.10.0.10: icmp_seq=117 ttl=62 time=2.62 ms
64 bytes from 10.10.0.10: icmp_seq=118 ttl=62 time=3.05 ms
64 bytes from 10.10.0.10: icmp_seq=119 ttl=62 time=4.41 ms
64 bytes from 10.10.0.10: icmp_seq=120 ttl=62 time=2.97 ms
64 bytes from 10.10.0.10: icmp_seq=121 ttl=62 time=2.73 ms
64 bytes from 10.10.0.10: icmp_seq=122 ttl=62 time=10.0 ms
